ID Articolo,Titolo,URL,Cluster Originale,Label Tema,Label Sintetica (Alias),Categoria Formale,Tag e categorie Originali,Ruolo Editoriale
12196,Maria e i delfini,https://www.ombreeluci.it/?p=12196,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 62,trasversale
12198,Approfittiamo delle vacanze per imparare,https://www.ombreeluci.it/?p=12198,T20,Domande aperte,Domande aperte,Articolo,Tag: dritte | Categorie: N. 62,trasversale
12200,Teatro in un gruppo Fede e Luce,https://www.ombreeluci.it/?p=12200,T20,Domande aperte,Domande aperte,Articolo,Tag: teatro e disabilità | Categorie: N. 62,trasversale
12202,Teatro in piazza,https://www.ombreeluci.it/?p=12202,T20,Domande aperte,Domande aperte,Articolo,Tag: teatro e disabilità | Categorie: N. 62,trasversale
12204,Cirano insegna,https://www.ombreeluci.it/?p=12204,T20,Domande aperte,Domande aperte,Articolo,Tag: teatro e disabilità | Categorie: N. 62,trasversale
12208,"Aspettate, arrivo!",https://www.ombreeluci.it/?p=12208,T20,Domande aperte,Domande aperte,Editoriale,Categorie: Editoriali; N. 62,trasversale
12224,Teatro privato,https://www.ombreeluci.it/?p=12224,T20,Domande aperte,Domande aperte,Articolo,Tag: teatro e disabilità | Categorie: N. 62,trasversale
12237,Belli tutti,https://www.ombreeluci.it/?p=12237,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Famiglia; Scuola; Lavoro,portante
12248,Congresso mondiale dei movimenti ecclesiastici 1998,https://www.ombreeluci.it/?p=12248,T15,Spiritualità della fragilità,Spiritualità della fragilità,Articolo,Categorie: N. 63,portante
12252,Vita Fede e Luce n.63,https://www.ombreeluci.it/?p=12252,T20,Domande aperte,Domande aperte,Articolo,Categorie: Vita comunitaria; N. 63,trasversale
12279,"Dialogo aperto n. 63, 1998",https://www.ombreeluci.it/?p=12279,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 63; Dialogo aperto,trasversale
12281,Hikari - «Una famiglia»,https://www.ombreeluci.it/?p=12281,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 63; Recensioni,trasversale
12284,Maria Teresa di Calcutta - Dedicato ai bambini... e a tutti noi,https://www.ombreeluci.it/?p=12284,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 63; Dedicato ai bambini,trasversale
12305,Comunicazione Facilitata - Sinceramente increduli,https://www.ombreeluci.it/?p=12305,T20,Domande aperte,Domande aperte,Articolo,Tag: comunicazione facilitata | Categorie: N. 63,trasversale
12307,Isolamento infranto,https://www.ombreeluci.it/?p=12307,T20,Domande aperte,Domande aperte,Articolo,Tag: comunicazione facilitata | Categorie: N. 63,trasversale
12309,Comunicazione facilitata: impossibile tacere,https://www.ombreeluci.it/?p=12309,T20,Domande aperte,Domande aperte,Articolo,Tag: comunicazione facilitata | Categorie: N. 63,trasversale
12312,Giorno di festa al Melograno,https://www.ombreeluci.it/?p=12312,T16,Memoria e storia di Fede e Luce,Memoria e storia di Fede e Luce,Articolo,Tag: comunità il melograno | Categorie: Vita in autonomia; N. 63,strutturale
12314,"Roberto, chi sei?",https://www.ombreeluci.it/?p=12314,T20,Domande aperte,Domande aperte,Articolo,Tag: comunità il melograno | Categorie: Vita in autonomia; N. 63,trasversale
12319,Ora può riposare,https://www.ombreeluci.it/?p=12319,T20,Domande aperte,Domande aperte,Articolo,Tag: comunità terapeutica; comunità il melograno | Categorie: N. 63,trasversale
12322,Roberto trova un'altra casa,https://www.ombreeluci.it/?p=12322,T20,Domande aperte,Domande aperte,Articolo,Tag: comunità terapeutica; comunità il melograno | Categorie: Vita in autonomia; N. 63,trasversale
12325,Sapersi meravigliare,https://www.ombreeluci.it/?p=12325,T20,Domande aperte,Domande aperte,Editoriale,Categorie: N. 63; Editoriali,trasversale
12379,Vita Fede e Luce n. 64,https://www.ombreeluci.it/?p=12379,T15,Spiritualità della fragilità,Spiritualità della fragilità,Articolo,Tag: vita fede e luce | Categorie: Vita comunitaria; N. 64,portante
12385,Dialogo aperto n. 64,https://www.ombreeluci.it/?p=12385,T20,Domande aperte,Domande aperte,Articolo,Tag: vita fede e luce | Categorie: Vita comunitaria; N. 64,trasversale
12388,La tua parola è per tutti - Henri Bissonnier,https://www.ombreeluci.it/?p=12388,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 64; Recensioni,trasversale
12393,Ognuno a modo suo,https://www.ombreeluci.it/?p=12393,T20,Domande aperte,Domande aperte,Testimonianza,Tag: dritte; amici; laboratorio | Categorie: N. 64; Testimonianze,trasversale
12395,Decalogo per insegnare alle persone con disabilità,https://www.ombreeluci.it/?p=12395,T20,Domande aperte,Domande aperte,Articolo,Tag: dritte | Categorie: N. 64,trasversale
12400,Il Chicco,https://www.ombreeluci.it/?p=12400,T20,Domande aperte,Domande aperte,Articolo,Tag: arche; comunità alloggio; il chicco; casa famiglia | Categorie: Vita in autonomia; Esperienze,trasversale
12409,Le idee dell’Arca,https://www.ombreeluci.it/?p=12409,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Tag: l'arche | Categorie: N. 64,strutturale
12413,Non sta più in un angolo,https://www.ombreeluci.it/?p=12413,T20,Domande aperte,Domande aperte,Testimonianza,Tag: scuola; scuola potenziata; genitori | Categorie: N. 64; Testimonianze; Scuola,trasversale
12416,Perché Scuola Potenziata e Centro Socio-Educativo per piccoli,https://www.ombreeluci.it/?p=12416,T20,Domande aperte,Domande aperte,Articolo,Tag: scuola; scuola potenziata | Categorie: N. 64; Scuola,trasversale
12418,Una scuola su misura,https://www.ombreeluci.it/?p=12418,T20,Domande aperte,Domande aperte,Articolo,Tag: scuola; scuola potenziata | Categorie: N. 64; Scuola,trasversale
12425,Fausta,https://www.ombreeluci.it/?p=12425,T20,Domande aperte,Domande aperte,Editoriale,Categorie: N. 64; Editoriali,trasversale
12463,Uomo del Regno,https://www.ombreeluci.it/?p=12463,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12483,Le grandi domande della vita,https://www.ombreeluci.it/?p=12483,T10,Dignità e valore della persona,Dignità e valore della persona,Recensione,Categorie: Jean Vanier; Recensioni,strutturale
12491,"Ho incontrato Gesù, mi ha detto ""Ti voglio bene""",https://www.ombreeluci.it/?p=12491,T10,Dignità e valore della persona,Dignità e valore della persona,Recensione,Categorie: Jean Vanier; Recensioni,strutturale
12497,"La comunità, luogo del perdono e della festa",https://www.ombreeluci.it/?p=12497,T10,Dignità e valore della persona,Dignità e valore della persona,Recensione,Categorie: Jean Vanier; Recensioni,strutturale
12500,Larmes de silence,https://www.ombreeluci.it/?p=12500,T10,Dignità e valore della persona,Dignità e valore della persona,Recensione,Categorie: Jean Vanier; Recensioni,strutturale
12513,"Il Disability Pride di Stefan, aspirante artista amante di fumetti ed ecologia",https://www.ombreeluci.it/?p=12513,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12518,Lavagna inaugura la spiaggia accessibile alle persone con disabilità,https://www.ombreeluci.it/?p=12518,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12522,ATAD a Roma: ritorna la conferenza sulle tecnologie assistive per la disabilità,https://www.ombreeluci.it/?p=12522,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12528,Più forti di loro - Gli scritti dei monaci trappisti uccisi in Algeria,https://www.ombreeluci.it/?p=12528,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 46; Recensioni,trasversale
12561,Un fratello da nascondere,https://www.ombreeluci.it/?p=12561,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: N. 65; Recensioni,portante
12564,Vita Fede e Luce n. 65,https://www.ombreeluci.it/?p=12564,T20,Domande aperte,Domande aperte,Articolo,Categorie: Vita comunitaria; N. 65,trasversale
12570,Dialogo aperto n. 65,https://www.ombreeluci.it/?p=12570,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 65; Dialogo aperto,trasversale
12572,Vivere l'autismo - Manuale di sopravvivenza per i genitori,https://www.ombreeluci.it/?p=12572,T20,Domande aperte,Domande aperte,Recensione,Tag: dritte; eric schopler | Categorie: Autismo; N. 65; Recensioni,trasversale
12574,Una nuova Casa Famiglia: OIKOS,https://www.ombreeluci.it/?p=12574,T16,Memoria e storia di Fede e Luce,Memoria e storia di Fede e Luce,Articolo,Tag: casa famiglia; oikos | Categorie: Vita in autonomia; N. 65; Esperienze,strutturale
12576,La mamma e il teologo,https://www.ombreeluci.it/?p=12576,T20,Domande aperte,Domande aperte,Articolo,Tag: dolore innocente | Categorie: Catechesi; N. 65,trasversale
12589,"I nostri grandi amici: S. Giuseppe da Copertino, il frate volante",https://www.ombreeluci.it/?p=12589,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 65; Dedicato ai bambini,trasversale
12591,La preghiera con Maria Teresa,https://www.ombreeluci.it/?p=12591,T20,Domande aperte,Domande aperte,Articolo,Tag: preghiere | Categorie: N. 65,trasversale
12595,Intorno alla nascita,https://www.ombreeluci.it/?p=12595,T20,Domande aperte,Domande aperte,Articolo,Tag: Sindrome di Down; amici; trisomia 21 | Categorie: N. 65,trasversale
12598,Lettera aperta ai genitori di bambini speciali,https://www.ombreeluci.it/?p=12598,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 65,trasversale
12600,"Ombre e Luci, oggi. Ha ancora senso?",https://www.ombreeluci.it/?p=12600,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 65,trasversale
12630,Un percorso archeologico subacqueo per persone con disabilità,https://www.ombreeluci.it/?p=12630,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12637,"""Io ordino con te"", il servizio per bambini con disabilità e difficoltà linguistiche",https://www.ombreeluci.it/?p=12637,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12643,"Hostability, il progetto di turismo accessibile della Regione Lazio",https://www.ombreeluci.it/?p=12643,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12649,Il coraggio di cambiare,https://www.ombreeluci.it/?p=12649,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Tag: jean vanier | Categorie: Jean Vanier; N. 146,strutturale
12660,Jean e il carro di Geneviève,https://www.ombreeluci.it/?p=12660,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Tag: jean vanier | Categorie: Jean Vanier; N. 146,strutturale
12668,Levatrice di cose nuove,https://www.ombreeluci.it/?p=12668,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12672,Ci ha fatto vedere ciò che non avevamo ancora visto,https://www.ombreeluci.it/?p=12672,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12677,L'autista più illustre,https://www.ombreeluci.it/?p=12677,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12680,Il tuo ultimo soffio,https://www.ombreeluci.it/?p=12680,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12684,Il tesoro nascosto nel campo,https://www.ombreeluci.it/?p=12684,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12687,La tenerezza di Jean in un film,https://www.ombreeluci.it/?p=12687,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146,strutturale
12692,Con la Protezione Civile un campo scuola di ragazzi e volontari con disabilità,https://www.ombreeluci.it/?p=12692,T20,Domande aperte,Domande aperte,Articolo,Categorie: News,trasversale
12700,"The Square, un ristorante per sperimentare l'autonomia",https://www.ombreeluci.it/?p=12700,T20,Domande aperte,Domande aperte,Articolo,Categorie: News; Lavoro,trasversale
12721,"""Daje Benedetta"", ""Daje tu, bello!""",https://www.ombreeluci.it/?p=12721,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: N. 146; Benedetta ragazza!,strutturale
12725,Come avrei voluto vederti più spesso,https://www.ombreeluci.it/?p=12725,T10,Dignità e valore della persona,Dignità e valore della persona,Articolo,Categorie: Jean Vanier; N. 146; Senza Filtro,strutturale
12731,"Mio fratello rincorre i dinosauri, il libro e il film",https://www.ombreeluci.it/?p=12731,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Tag: Sindrome di Down | Categorie: Famiglia; Recensioni,portante
12747,"Natura, Sport e Cultura ad Eboli: parte la Colonia per persone con disabilità",https://www.ombreeluci.it/?p=12747,T20,Domande aperte,Domande aperte,Articolo,Tag: associazioni; sport | Categorie: News; Sport e disabilità,trasversale
12761,Guidati da Giò,https://www.ombreeluci.it/?p=12761,T03,Comunità che accolgono,Comunità che accolgono,Articolo,Tag: Sindrome di Down; Viola e Mimosa | Categorie: Viola e Mimosa; N. 138,portante
12768,Vita Fede e Luce n. 66,https://www.ombreeluci.it/?p=12768,T20,Domande aperte,Domande aperte,Articolo,Tag: vita fede e luce | Categorie: Vita comunitaria; N. 66,trasversale
12799,Dialogo aperto n.66,https://www.ombreeluci.it/?p=12799,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 66; Dialogo aperto,trasversale
12801,Con Clara siamo in sei,https://www.ombreeluci.it/?p=12801,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Tag: toxoplasmosi | Categorie: N. 66; Recensioni,portante
12804,Sempre io - Christopher Reeve,https://www.ombreeluci.it/?p=12804,T16,Memoria e storia di Fede e Luce,Memoria e storia di Fede e Luce,Recensione,Tag: superman; christopher reeves | Categorie: N. 66; Recensioni,strutturale
12808,È Francesca e basta,https://www.ombreeluci.it/?p=12808,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: N. 66; Recensioni,portante
12817,A tavolaaaa!,https://www.ombreeluci.it/?p=12817,T20,Domande aperte,Domande aperte,Articolo,Tag: dritte; a tavola | Categorie: Tempo libero; N. 66,trasversale
12820,Dedicato ai bambini: Francesco Gammarelli,https://www.ombreeluci.it/?p=12820,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 66; Dedicato ai bambini,trasversale
12824,Quando mangiare è un problema,https://www.ombreeluci.it/?p=12824,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 66,trasversale
12830,Preghiera per i bambini,https://www.ombreeluci.it/?p=12830,T20,Domande aperte,Domande aperte,Articolo,Tag: preghiere | Categorie: N. 66,trasversale
12832,La Sindrome di Prader-Willi,https://www.ombreeluci.it/?p=12832,T20,Domande aperte,Domande aperte,Articolo,Tag: sindrome Prader-Willi; PWS | Categorie: N. 66,trasversale
12836,Io sono una donna. Perché mi chiami handicappata?,https://www.ombreeluci.it/?p=12836,T20,Domande aperte,Domande aperte,Recensione,Tag: Sindrome di Down; Annette Munch | Categorie: N. 66; Recensioni,trasversale
12843,«In casa nostra la cucina è chiusa a chiave»,https://www.ombreeluci.it/?p=12843,T20,Domande aperte,Domande aperte,Testimonianza,Tag: genitori; sindrome Prader-Willi | Categorie: Testimonianze; N. 66,trasversale
12845,Le pagnottelle di S. Giuseppe,https://www.ombreeluci.it/?p=12845,T20,Domande aperte,Domande aperte,Editoriale,Categorie: Editoriali; N. 66,trasversale
12862,Messaggi - Tutte le abilità della comunicazione,https://www.ombreeluci.it/?p=12862,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 67; Recensioni,trasversale
12896,L'abbraccio benedicente - Meditazione sui ritorno del figlio prodigo,https://www.ombreeluci.it/?p=12896,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 67; Recensioni,trasversale
12898,"Vivere con un figlio Down - Per costruire, giorno per giorno, un rapporto d’amore e un progetto di vita",https://www.ombreeluci.it/?p=12898,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 67; Recensioni,trasversale
12901,Una persona vera,https://www.ombreeluci.it/?p=12901,T20,Domande aperte,Domande aperte,Recensione,Categorie: N. 67; Recensioni,trasversale
12905,"Laboratorio ""La Stelletta""",https://www.ombreeluci.it/?p=12905,T20,Domande aperte,Domande aperte,Articolo,Tag: laboratori; attività laboratoriali | Categorie: Tempo libero; N. 67,trasversale
12908,Verso la maturità,https://www.ombreeluci.it/?p=12908,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 67; Jean Vanier,trasversale
12913,I nostri grandi amici: Charles del Focauld - Un amico di Gesù nel deserto,https://www.ombreeluci.it/?p=12913,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 67; Dedicato ai bambini,trasversale
12919,Papà è cieco,https://www.ombreeluci.it/?p=12919,T20,Domande aperte,Domande aperte,Testimonianza,Tag: fratelli e sorelle | Categorie: Testimonianze; N. 67,trasversale
12926,Hanno avuto un grave incidente,https://www.ombreeluci.it/?p=12926,T20,Domande aperte,Domande aperte,Testimonianza,Tag: fratelli e sorelle | Categorie: Testimonianze; N. 67,trasversale
12928,Forlì: incontri a sostegno di genitori di figli con disabilità visiva,https://www.ombreeluci.it/?p=12928,T20,Domande aperte,Domande aperte,Articolo,Tag: cecità; disabilità visiva | Categorie: News,trasversale
